Accident_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_LocationRestricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,Vehicle_IMD_Decile 
2019200906669,2,9,0,7,0,5,0,0,0,0,3,1,6,2,31,6,1796,7,14,1,1,1
2019200906669,3,9,0,18,0,1,0,0,0,0,1,1,6,2,24,5,1198,1,14,1,1,1
2019200907249,1,9,0,18,0,0,0,4,0,0,1,1,6,1,-1,-1,1796,1,14,-1,-1,-1
2019200907249,2,9,0,18,0,0,0,0,0,0,1,1,6,1,38,7,1900,2,14,4,1,4
2019200907249,3,9,0,2,0,0,0,0,0,0,4,1,6,3,-1,-1,1198,1,11,-1,-1,-1
2019200907249,4,9,0,2,0,0,0,0,0,0,1,1,6,3,-1,-1,1997,2,11,-1,-1,-1
2019200907280,1,9,0,18,0,3,0,10,3,11,1,1,6,1,17,4,1598,1,14,2,1,2
2019200907280,2,9,0,18,0,1,0,0,0,0,0,1,1,1,-1,-1,2993,2,2,-1,-1,-1
2019200907314,1,9,0,18,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200907314,2,9,0,18,0,8,0,0,0,0,2,1,6,1,-1,-1,998,1,19,1,1,1
2019200907346,1,9,0,9,2,5,0,0,0,0,3,1,6,1,25,5,1598,1,6,1,1,1
2019200907346,2,3,0,18,2,8,0,0,0,0,1,1,6,1,57,9,124,1,-1,5,1,5
2019200907361,1,9,0,9,0,6,0,0,0,0,3,1,6,2,41,7,1560,2,3,1,1,1
2019200907361,2,9,0,17,0,1,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2019200907364,1,9,0,18,0,6,0,0,0,0,1,1,6,1,-1,-1,1796,1,12,1,1,1
2019200907364,2,9,0,18,0,8,0,0,0,0,1,1,6,1,54,8,1388,1,10,1,1,1
2019200907369,1,9,0,18,0,0,0,0,0,0,1,1,6,1,35,6,1968,2,14,-1,-1,-1
2019200907369,2,9,0,3,0,0,0,0,0,0,2,1,6,2,29,6,1598,1,6,6,1,6
2019200907398,1,9,0,6,0,1,0,0,0,0,1,1,6,1,-1,-1,1896,2,14,-1,-1,-1
2019200907398,2,9,0,18,0,2,0,0,0,0,3,1,6,1,39,7,-1,-1,-1,1,1,1
2019200907399,1,9,0,9,0,6,0,0,0,0,3,1,6,1,37,7,-1,-1,-1,1,1,1
2019200907399,2,21,0,18,0,8,0,0,0,0,1,1,1,1,43,7,4462,2,6,8,1,8
2019200907410,1,9,0,18,0,1,1,0,0,0,1,1,6,1,17,4,-1,-1,-1,-1,-1,-1
2019200907412,1,9,0,18,0,8,0,0,0,0,1,1,1,1,45,7,1229,1,13,2,1,2
2019200907412,2,21,1,18,0,8,0,0,0,0,1,1,1,1,59,9,12809,2,3,1,1,1
2019200907439,1,9,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2019200907439,2,9,0,18,0,0,0,0,0,0,2,1,6,1,33,6,-1,-1,-1,4,1,4
2019200907475,1,9,0,18,0,0,0,0,0,0,3,1,6,2,21,5,1950,2,-1,4,3,4
2019200907475,2,9,0,18,0,0,0,0,0,0,3,1,6,1,24,5,1388,1,9,2,1,2
2019200907489,1,9,0,18,0,1,0,0,0,0,1,1,6,1,49,8,1598,1,10,1,1,1
2019200907489,2,9,0,18,0,1,0,0,0,0,2,1,6,2,50,8,1598,1,4,6,1,6
2019200907493,1,9,0,9,0,5,0,0,0,0,1,1,6,1,61,9,-1,-1,-1,1,1,1
2019200907493,2,9,0,18,0,8,0,0,0,0,1,1,1,1,69,10,1598,1,11,10,1,10
2019200907506,1,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,1199,2,7,-1,-1,-1
2019200907506,2,19,0,18,0,1,0,0,0,0,2,1,1,1,30,6,1499,2,-1,2,1,2
2019200907513,1,9,0,5,0,6,0,0,0,0,1,1,6,1,32,6,1796,1,11,-1,-1,-1
2019200907513,2,1,0,18,0,8,0,0,0,0,3,1,1,1,21,5,-1,-1,-1,1,1,1
2019200907719,1,9,0,14,0,1,0,0,0,0,1,1,6,2,-1,-1,1997,1,10,3,1,3
2019200907726,1,9,0,18,0,8,0,0,0,0,4,1,6,1,23,5,1395,1,1,2,1,2
2019200907726,2,9,0,1,0,6,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200907752,1,9,0,18,0,1,0,0,0,0,1,1,1,1,21,5,1242,1,7,3,1,3
2019200907752,2,9,0,3,0,1,0,0,0,0,2,1,1,1,31,6,1388,1,11,10,1,10
2019200907752,3,9,0,2,0,1,0,0,0,0,2,1,1,2,39,7,1390,1,6,1,1,1
2019200907767,1,9,0,1,0,0,0,0,0,0,2,1,6,1,-1,-1,1968,2,13,-1,-1,-1
2019200907767,2,9,0,18,0,0,0,0,0,0,1,1,1,1,-1,-1,1998,2,9,1,1,1
2019200907782,1,9,0,7,0,6,0,4,0,0,1,1,6,1,57,9,1910,2,15,1,1,1
2019200907782,2,9,0,2,0,2,0,0,0,0,1,1,6,2,51,8,1753,2,11,1,1,1
2019200907785,1,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200907796,1,9,0,5,0,6,0,0,0,0,1,1,6,1,50,8,2969,2,13,2,1,2
2019200907796,2,5,0,18,0,8,1,10,1,0,1,1,6,1,29,6,650,1,12,3,1,3
2019200907807,1,9,0,9,0,5,0,0,0,0,1,1,6,1,48,8,1497,1,18,7,1,7
2019200907814,1,9,0,9,0,5,0,0,0,0,3,1,1,1,32,6,1968,2,4,1,1,1
2019200907814,2,5,0,14,0,8,0,0,0,0,1,1,2,1,46,8,649,1,17,6,1,6
2019200907836,1,9,0,18,0,1,0,0,0,0,3,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2019200907836,2,9,0,2,0,1,0,0,0,0,0,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200907884,1,9,0,18,0,0,2,4,0,0,1,1,6,2,23,5,1461,2,14,1,1,1
2019200907884,2,9,0,2,0,0,0,0,0,0,2,1,6,1,-1,-1,1796,1,13,5,1,5
2019200907884,3,9,0,2,0,0,0,0,0,0,2,1,6,1,-1,-1,-1,-1,-1,4,1,4
2019200907923,1,9,0,18,0,1,0,0,0,0,1,1,2,1,58,9,1686,2,14,4,1,4
2019200907930,1,9,0,18,0,6,0,0,0,0,3,1,6,1,-1,-1,1984,1,14,-1,-1,-1
2019200907930,2,9,0,18,0,8,0,10,1,1,1,1,6,2,62,9,898,1,1,9,1,9
2019200907940,1,1,0,14,0,1,0,0,0,0,1,1,2,1,26,6,-1,-1,-1,1,1,1
2019200907940,2,9,0,1,0,2,0,0,0,0,1,1,6,1,-1,-1,1995,2,2,2,1,2
2019200908030,1,9,0,18,0,1,0,0,0,0,1,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1
2019200908030,2,9,0,3,0,1,0,0,0,0,2,1,6,2,22,5,-1,-1,-1,1,1,1
2019200908057,1,9,0,18,0,1,0,4,0,0,1,1,6,1,25,5,999,1,-1,1,1,1
2019200908057,2,8,0,18,0,1,0,0,0,0,4,1,1,1,47,8,1797,8,4,1,1,1
2019200908057,3,9,0,2,0,1,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200908061,1,11,0,18,0,0,0,0,0,0,0,1,1,1,56,9,-1,-1,-1,2,1,2
2019200908061,2,9,0,2,0,0,0,0,0,0,0,1,6,1,-1,-1,2830,2,25,-1,-1,-1
2019200908071,1,9,0,16,0,0,0,0,0,0,1,1,6,1,-1,-1,1396,1,23,-1,-1,-1
2019200908071,2,9,0,18,0,0,0,4,0,0,1,1,6,2,24,5,998,1,2,2,1,2
2019200908071,3,9,0,2,0,0,0,0,0,0,3,1,6,3,-1,-1,2993,2,4,-1,-1,-1
2019200908197,1,9,0,18,0,4,0,0,0,0,1,1,6,2,-1,-1,1296,1,13,-1,-1,-1
2019200908197,2,9,0,18,0,3,0,0,0,0,3,1,6,2,29,6,1753,2,11,1,1,1
2019200908222,1,9,0,18,0,0,0,0,0,0,1,1,6,2,22,5,2148,2,11,6,1,6
2019200908222,2,9,0,4,0,0,0,0,0,0,2,1,6,2,32,6,1968,2,3,1,1,1
2019200908293,1,9,0,18,0,8,0,0,0,0,3,1,6,1,19,4,1995,2,9,4,1,4
2019200908293,2,9,0,5,0,6,0,0,0,0,1,1,6,2,32,6,1124,1,15,1,1,1
2019200908323,1,9,0,1,0,0,0,4,0,0,2,1,6,1,23,5,1499,1,-1,-1,-1,-1
2019200908323,2,20,0,2,0,0,0,0,0,0,3,1,1,1,43,7,2998,2,11,-1,-1,-1
2019200908345,1,19,0,14,0,0,0,0,0,0,1,1,6,1,47,8,1968,2,7,1,1,1
2019200908345,2,9,0,18,0,0,0,0,0,0,1,1,6,1,67,10,1199,1,-1,1,1,1
2019200908353,1,9,0,9,0,6,0,0,0,0,1,1,2,1,61,9,2148,2,14,7,1,7
2019200908353,2,1,0,18,0,8,0,0,0,0,1,1,2,1,37,7,-1,-1,-1,5,1,5
2019200908388,1,9,0,5,0,4,0,9,1,2,1,1,6,2,82,11,1242,1,4,5,1,5
2019200908422,1,9,0,9,0,5,0,0,0,0,2,1,6,1,61,9,1560,2,7,2,1,2
2019200908422,2,9,0,9,0,6,0,0,0,0,1,1,6,1,46,8,1999,1,14,1,1,1
2019200908435,1,9,0,18,0,0,0,0,0,0,1,1,1,1,64,9,2143,2,8,5,1,5
2019200908456,1,9,0,18,0,0,0,0,0,0,3,1,6,2,41,7,1461,2,4,-1,-1,-1
2019200908496,1,9,0,18,0,4,2,9,1,1,1,1,6,1,29,6,1598,1,13,4,1,4
2019200908684,1,9,0,18,0,8,0,0,0,0,1,1,6,1,23,5,1598,2,6,1,1,1
2019200908684,2,9,0,5,0,6,0,10,1,11,4,1,6,1,82,11,1995,2,5,3,1,3
2019200908707,1,9,0,18,0,8,0,0,0,0,3,1,6,1,33,6,1497,8,1,2,1,2
2019200908707,2,9,0,5,0,6,0,0,0,0,1,1,1,1,54,8,1968,2,7,1,1,1
2019200908712,1,9,0,5,0,6,0,0,0,0,4,1,6,1,23,5,1229,1,9,3,1,3
2019200908712,2,9,0,18,0,8,0,0,0,0,1,1,6,1,36,7,1997,2,13,1,1,1
2019200908712,3,9,0,18,0,2,0,0,0,0,2,1,6,2,57,9,1598,1,10,1,1,1
2019200908727,1,9,0,18,0,0,0,0,0,0,1,1,6,2,29,6,999,1,10,10,1,10
2019200908738,1,9,0,2,0,8,0,0,0,0,2,1,6,1,22,5,1968,2,12,7,1,7
2019200908738,2,19,0,18,0,8,0,0,0,0,1,1,6,3,-1,-1,1753,2,12,-1,-1,-1
2019200908770,1,9,0,18,0,2,0,0,0,0,1,1,6,2,37,7,1598,1,15,1,1,1
2019200908770,2,9,0,3,0,1,0,0,0,0,3,1,6,1,55,8,2967,2,4,6,3,6
2019200908770,3,9,0,3,0,1,0,0,0,0,1,1,6,2,38,7,1499,1,2,5,1,5
2019200908787,1,9,0,9,0,6,0,0,0,0,1,1,6,2,66,10,1686,2,6,1,1,1
2019200908814,1,9,0,9,0,8,0,0,0,0,1,1,1,1,24,5,1329,1,6,1,1,1
2019200908814,2,9,0,18,0,8,0,0,0,0,4,1,1,1,44,7,1390,1,14,1,1,1
2019200908831,1,9,0,18,0,8,0,0,0,0,1,1,6,1,29,6,2996,1,2,1,1,1
2019200908831,2,8,0,18,0,6,0,0,1,0,4,1,1,1,47,8,1798,8,5,1,1,1
2019200908850,1,9,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,1198,1,14,-1,-1,-1
2019200908850,2,9,0,18,0,0,0,0,0,0,2,1,2,1,-1,-1,2000,2,13,-1,-1,-1
2019200908931,1,9,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,1242,1,12,-1,-1,-1
2019200908931,2,9,0,3,0,0,0,0,0,0,2,1,6,2,24,5,1461,2,7,2,1,2
2019200908934,1,19,0,18,0,0,0,0,0,0,3,1,6,1,54,8,1598,2,1,7,1,7
2019200908998,1,9,0,18,0,0,0,0,0,0,1,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1
2019200908998,2,9,0,4,0,0,0,0,0,0,2,1,2,2,-1,-1,1248,2,6,5,1,5
2019200909101,1,9,0,9,0,5,0,0,0,0,4,1,6,1,30,6,1900,2,13,-1,-1,-1
2019200909101,2,5,0,18,0,8,0,0,0,0,1,1,6,1,54,8,996,1,10,1,1,1
2019200909101,3,9,0,18,0,1,0,0,0,0,0,1,1,1,-1,-1,1956,2,4,3,1,3
2019200909117,1,9,0,18,0,8,0,0,0,0,1,1,6,1,63,9,1595,1,5,2,1,2
2019200909117,2,1,0,18,0,8,0,0,0,0,2,1,6,1,28,6,-1,-1,-1,1,1,1
2019200909135,1,9,0,18,0,1,0,0,0,0,1,1,6,2,21,5,1242,1,12,6,3,6
2019200909135,2,8,0,3,0,1,0,0,0,0,2,1,1,1,50,8,2231,2,8,1,1,1
2019200909190,1,9,0,18,0,0,0,4,1,10,0,1,6,1,83,11,1951,2,16,4,1,4
2019200909190,2,9,0,2,0,0,0,0,0,0,2,1,3,1,35,6,1399,1,-1,10,2,10
2019200909231,1,9,0,18,0,2,0,0,0,0,1,1,6,1,-1,-1,2143,2,9,-1,-1,-1
2019200909231,2,22,0,18,0,2,0,0,0,0,1,1,6,2,74,10,-1,-1,-1,1,1,1
2019200909250,1,9,0,9,0,6,0,0,0,0,1,1,1,1,64,9,1798,8,1,5,1,5
2019200909250,2,3,0,18,0,8,1,0,0,0,4,1,6,1,28,6,125,1,3,1,1,1
2019200909267,1,9,0,2,0,0,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200909267,2,9,0,14,0,0,0,8,0,0,4,1,6,2,48,8,1598,2,6,4,1,4
2019200909273,1,9,0,9,0,6,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200909273,2,1,0,18,0,8,0,0,0,0,4,1,2,2,47,8,-1,-1,-1,8,2,8
2019200909292,1,9,0,18,0,2,0,0,0,0,4,1,6,1,76,11,2143,2,1,9,3,9
2019200909292,2,9,0,18,0,1,0,0,0,0,0,1,6,2,37,7,1198,1,7,5,1,5
2019200909342,1,9,0,13,0,1,0,0,0,0,4,1,6,1,57,9,2401,2,12,2,1,2
2019200909342,2,11,0,12,0,1,0,0,0,0,3,1,3,1,73,10,4250,2,19,3,1,3
2019200909371,1,1,0,18,0,1,0,0,0,0,1,1,6,1,27,6,-1,-1,-1,2,1,2
2019200909371,2,9,0,18,0,2,0,0,0,0,4,1,6,2,61,9,2993,2,4,4,1,4
2019200909803,1,2,0,9,0,8,0,0,0,0,1,1,6,1,34,6,49,1,15,1,1,1
2019200909803,2,9,0,18,0,8,0,0,0,0,1,1,1,3,43,7,1598,1,6,2,1,2
2019200909822,1,9,0,1,0,8,0,0,0,0,2,1,6,1,-1,-1,1796,2,6,5,1,5
2019200909822,2,9,0,2,0,8,0,0,0,0,4,1,6,2,19,4,1150,1,12,5,1,5
2019200909832,1,9,0,18,0,0,0,0,0,0,4,1,1,1,38,7,-1,-1,-1,5,1,5
2019200909862,1,9,0,18,0,8,0,0,0,0,2,1,6,1,33,6,1998,1,-1,6,1,6
2019200909862,2,9,0,9,0,6,1,10,1,0,1,1,1,2,33,6,2143,2,4,1,1,1
2019200909872,1,9,0,9,0,5,0,0,0,0,1,1,6,2,26,6,1598,2,8,5,1,5
2019200909888,1,19,0,18,0,1,0,0,0,0,1,1,1,1,45,7,2686,2,15,3,1,3
2019200909888,2,9,0,3,0,1,0,0,0,0,2,1,1,1,43,7,1797,8,4,1,1,1
2019200910009,1,9,0,18,0,3,0,0,0,0,1,1,6,2,40,7,998,1,-1,-1,-1,-1
2019200910009,2,9,0,18,0,3,0,0,0,0,2,1,2,2,33,6,1398,1,3,1,1,1
2019200910016,1,9,0,18,0,0,1,10,1,1,1,1,6,1,33,6,1124,1,15,2,1,2
2019200910016,2,9,0,18,0,0,0,0,0,0,0,1,1,2,-1,-1,1598,2,4,-1,-1,-1
2019200910112,1,11,0,5,0,0,0,0,0,0,4,1,6,1,-1,-1,8268,2,17,-1,-1,-1
2019200910304,1,9,0,9,0,2,0,0,0,0,1,1,6,2,23,5,999,1,4,5,1,5
2019200910313,1,9,0,13,0,8,0,0,0,0,1,1,6,2,47,8,2231,2,13,1,1,1
2019200910313,2,9,0,9,0,5,0,0,0,0,3,1,6,2,25,5,1398,1,11,1,1,1
2019200910323,1,9,0,5,0,6,0,0,0,0,3,1,6,2,32,6,2143,2,-1,4,1,4
2019200910323,2,9,0,18,0,8,0,0,0,0,4,1,6,2,22,5,999,1,3,1,1,1
2019200910340,1,9,0,17,0,0,1,7,2,6,4,1,6,1,20,4,1248,2,12,2,1,2
2019200910340,2,9,0,17,0,0,0,0,0,0,0,1,1,1,-1,-1,2993,2,1,5,1,5
2019200910340,3,9,0,17,0,0,0,0,0,0,0,1,1,1,-1,-1,2993,2,1,5,1,5
2019200910346,1,9,0,18,0,0,0,0,0,0,1,1,6,2,76,11,1596,1,2,1,1,1
2019200910346,2,9,0,3,0,0,0,0,0,0,2,1,1,2,36,7,1598,2,3,3,1,3
2019200910346,3,19,0,3,0,0,0,0,0,0,2,1,1,1,53,8,1598,2,5,2,1,2
2019200910354,1,9,0,18,0,0,0,0,0,0,0,1,2,2,27,6,1398,2,7,3,1,3
2019200910354,2,9,0,18,0,0,0,0,0,0,0,1,6,1,-1,-1,2360,8,-1,-1,-1,-1
2019200910368,1,9,0,6,0,6,0,0,0,0,1,1,1,2,24,5,1598,1,16,2,1,2
2019200910368,2,5,0,18,0,1,2,0,0,0,2,1,1,1,20,4,599,1,23,1,1,1
2019200910469,1,9,0,5,0,0,0,4,0,0,1,1,6,3,-1,-1,1984,1,11,-1,-1,-1
2019200910469,2,9,0,2,0,0,0,0,0,0,4,1,1,1,36,7,1248,2,6,-1,-1,-1
2019200910469,3,9,0,2,0,0,0,0,0,0,1,1,6,2,-1,-1,1910,2,14,-1,-1,-1
2019200910469,4,9,0,1,0,0,0,4,0,0,2,1,6,1,56,9,-1,-1,-1,1,1,1
2019200910469,5,9,0,2,0,0,0,0,0,0,1,1,6,1,-1,-1,1229,1,5,-1,-1,-1
2019200910471,1,9,0,18,0,8,0,0,0,0,1,1,6,1,30,6,-1,-1,-1,2,1,2
2019200910471,2,9,0,9,0,5,0,0,0,0,4,1,6,2,38,7,2000,2,10,1,1,1
2019200910503,1,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,1598,2,8,-1,-1,-1
2019200910503,2,9,0,8,0,1,0,0,0,0,2,1,6,2,50,8,1598,2,7,2,1,2
2019200910571,1,5,0,18,0,3,0,0,0,0,3,1,6,2,49,8,749,1,24,2,1,2
2019200910571,2,9,0,18,0,3,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200910620,1,9,0,18,0,1,0,0,0,0,1,1,1,3,-1,-1,1596,1,14,-1,-1,-1
2019200910620,2,9,0,3,0,1,0,0,0,0,2,1,2,1,25,5,1598,1,11,8,1,8
2019200910860,1,9,0,7,0,5,0,0,0,0,2,1,6,1,48,8,1984,1,11,1,1,1
2019200910860,2,1,0,18,0,8,0,0,0,0,1,1,2,1,34,6,-1,-1,-1,1,1,1
2019200910887,1,9,0,9,0,6,0,0,0,0,1,1,2,1,42,7,1598,1,7,1,1,1
2019200910898,1,9,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,1598,1,12,-1,-1,-1
2019200910898,2,8,0,3,0,0,0,0,0,0,2,1,1,1,48,8,1580,8,2,5,1,5
2019200910913,1,9,0,18,0,0,0,4,0,0,1,1,6,1,39,7,1500,2,-1,1,1,1
2019200910913,2,98,0,2,0,0,0,0,0,0,2,1,6,1,71,10,-1,-1,-1,7,1,7
2019200910950,1,9,0,9,0,6,0,0,0,0,1,1,6,1,45,7,999,1,6,3,1,3
2019200910950,2,1,0,18,0,6,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2019200910952,1,9,0,18,0,0,0,4,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200910952,2,9,0,2,0,0,0,0,0,0,3,1,6,2,-1,-1,1995,2,7,-1,-1,-1
2019200910954,1,9,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,1461,2,1,-1,-1,-1
2019200910964,1,19,0,2,0,0,0,0,0,0,1,1,6,1,-1,-1,2143,2,6,-1,-1,-1
2019200910964,2,9,0,4,0,0,0,0,0,0,1,1,6,1,-1,-1,1995,2,13,-1,-1,-1
2019200911042,1,9,0,14,0,0,0,0,0,0,4,1,2,1,26,6,998,1,3,5,1,5
2019200911049,1,9,0,1,0,0,0,0,0,0,2,1,6,1,57,9,999,1,-1,-1,-1,-1
2019200911103,1,9,0,18,0,1,0,0,0,0,1,1,6,2,30,6,1999,2,2,3,1,3
2019200911103,2,9,0,7,0,6,0,10,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200911154,1,8,0,5,0,6,0,0,0,0,1,1,6,1,49,8,-1,-1,-1,1,1,1
2019200911154,2,9,0,18,0,8,0,0,0,0,1,1,6,1,22,5,1242,1,12,3,1,3
2019200911205,1,9,0,18,0,0,1,10,1,11,1,1,6,1,31,6,1248,2,11,3,1,3
2019200911230,1,9,0,3,0,0,0,0,0,0,4,1,6,1,55,8,2362,1,15,1,1,1
2019200911230,2,9,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,1896,2,10,-1,-1,-1
2019200911315,1,9,0,6,0,8,0,0,0,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
2019200911339,1,9,0,10,0,8,0,0,0,0,1,1,6,2,42,7,1992,2,13,8,1,8
2019200911339,2,8,0,18,0,8,0,0,0,0,1,1,1,1,32,6,1968,2,4,2,1,2
2019200911361,1,8,0,18,0,4,0,0,0,0,1,1,1,1,45,7,1968,2,11,3,1,3
2019200911361,2,9,0,9,0,8,0,0,0,0,4,1,6,2,57,9,1242,1,12,5,1,5
2019200911407,1,9,0,5,0,6,0,0,0,0,1,1,6,1,32,6,1796,1,13,1,1,1
2019200911407,2,1,0,17,0,8,0,0,0,0,4,1,2,1,62,9,-1,-1,-1,1,1,1
2019200911442,1,9,0,3,0,1,0,0,0,0,4,1,6,1,36,7,1598,2,6,1,1,1
2019200911442,2,9,0,7,0,6,0,0,0,0,1,1,6,1,-1,-1,1390,1,10,10,3,10
2019200911459,1,5,0,18,0,0,0,0,0,0,3,1,6,1,22,5,599,1,20,5,1,5
2019200911468,1,9,0,3,0,2,0,0,0,0,2,1,6,1,30,6,1246,1,12,4,1,4
2019200911468,2,9,0,18,0,2,0,0,0,0,1,1,6,1,45,7,1798,1,15,-1,-1,-1
2019200911481,1,9,0,18,0,8,0,0,0,0,4,1,6,1,42,7,2231,2,5,1,1,1
2019200911481,2,9,0,18,0,4,0,0,0,0,3,1,6,2,21,5,1200,1,4,10,1,10
2019200911575,1,9,0,18,0,1,0,0,0,0,1,1,6,1,30,6,1797,8,8,-1,-1,-1
2019200911575,2,9,0,4,0,1,0,0,0,0,2,1,6,1,-1,-1,2143,12,4,1,1,1
2019200911576,1,1,0,18,0,0,1,0,0,0,1,1,6,1,14,3,-1,-1,-1,5,1,5
2019200911576,2,9,0,3,0,0,0,0,0,0,2,1,6,1,28,6,1248,2,11,1,1,1
2019200911617,1,9,0,18,0,8,0,0,0,0,1,1,6,1,-1,-1,1997,2,14,-1,-1,-1
2019200911617,2,9,0,18,0,8,0,0,0,0,3,1,6,1,33,6,1396,1,17,2,1,2
2019200911659,1,9,0,13,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200911659,2,1,0,18,0,0,0,0,0,0,3,1,6,1,30,6,-1,-1,-1,2,1,2
2019200911808,1,9,0,3,0,0,0,0,0,0,1,1,6,2,39,7,1198,1,5,5,1,5
2019200911808,2,1,0,18,0,0,0,0,0,0,3,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2019200911829,1,9,0,18,0,4,0,0,0,0,1,1,6,1,-1,-1,1992,2,13,-1,-1,-1
2019200911829,2,9,0,18,0,6,0,0,0,0,4,1,6,1,33,6,1398,1,-1,1,1,1
2019200911834,1,9,0,9,0,6,0,0,0,0,3,1,1,1,32,6,1598,2,2,-1,-1,-1
2019200911834,2,9,0,18,0,8,0,0,0,0,4,1,6,1,50,8,1200,1,5,10,1,10
2019200911869,1,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2019200911869,2,9,0,3,0,1,0,0,0,0,2,1,2,1,42,7,1339,1,16,1,1,1
2019200911892,1,97,0,9,0,8,0,0,0,0,3,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2019200911892,2,9,0,18,0,8,0,0,0,0,1,1,6,1,-1,-1,1229,1,9,3,1,3
2019200911911,1,9,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,1398,1,18,-1,-1,-1
2019200911911,2,9,0,3,0,0,0,0,0,0,2,1,6,1,38,7,1390,1,13,1,1,1
2019200911948,1,9,0,18,0,4,0,0,0,0,4,1,6,1,39,7,1398,2,8,4,1,4
2019200911948,2,9,0,18,0,4,0,0,0,0,1,1,6,1,25,5,-1,-1,-1,-1,-1,-1
2019200911949,1,9,0,3,0,8,0,0,0,0,1,1,6,1,35,6,1598,2,4,1,1,1
2019200911949,2,21,5,1,0,8,0,0,0,0,1,1,6,1,-1,-1,4764,2,11,-1,-1,-1
2019200911950,1,9,0,18,0,0,0,0,0,0,1,1,6,1,79,11,1997,2,16,6,1,6
2019200911952,1,9,0,18,0,2,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2019200911974,1,9,0,18,0,1,0,0,0,0,2,1,6,1,27,6,1968,2,1,1,1,1
2019200911974,2,9,0,3,0,1,0,0,0,0,0,1,6,1,55,8,1995,2,14,3,1,3
2019200911983,1,9,0,11,0,0,0,0,0,0,3,1,6,3,-1,-1,1560,2,4,-1,-1,-1
2019200911983,2,1,0,18,0,0,0,0,0,0,1,1,6,1,52,8,-1,-1,-1,1,1,1
2019200911986,1,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,2993,2,3,-1,-1,-1
2019200912042,1,9,0,18,0,4,0,0,0,0,1,1,6,1,25,5,1499,2,2,3,1,3
2019200912042,2,9,0,9,0,3,0,0,0,0,1,1,6,2,20,4,1398,1,-1,1,1,1
2019200912054,1,3,0,18,0,0,0,0,0,0,1,1,6,1,36,7,647,1,25,3,1,3
2019200912120,1,9,0,18,0,6,0,0,0,0,4,1,6,2,24,5,1198,1,13,7,1,7
2019200912120,2,1,0,18,0,8,0,0,0,0,3,1,6,1,34,6,-1,-1,-1,5,1,5
2019200912130,1,9,0,9,0,6,0,0,0,0,4,1,6,2,-1,-1,1329,1,8,-1,-1,-1
2019200912130,2,9,0,18,0,8,0,0,0,0,4,1,6,2,52,8,995,1,14,1,1,1
2019200912132,1,9,0,9,0,6,0,0,0,0,3,1,6,2,42,7,1329,1,6,2,1,2
2019200912132,2,9,0,18,0,8,0,0,0,0,1,1,6,2,24,5,1086,1,10,8,1,8
