Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Casualty_IMD_Decile
2019200888931,1,1,3,2,25,5,3,5,2,0,0,2,0,1,1
2019200888934,1,1,3,1,37,7,3,1,3,0,0,2,0,1,2
2019200889119,1,1,1,1,31,6,3,0,0,0,0,0,9,1,1
2019200889126,2,1,1,1,10,2,3,0,0,0,0,0,1,1,4
2019200889163,1,1,1,1,-1,-1,3,0,0,0,0,0,9,3,7
2019200889165,2,1,1,1,60,9,3,0,0,0,0,0,9,1,5
2019200889174,1,1,3,1,30,6,3,5,1,0,0,2,0,1,3
2019200889177,1,1,3,2,18,4,2,8,3,0,0,0,0,1,4
2019200889203,2,1,1,1,29,6,3,0,0,0,0,0,1,1,1
2019200889257,1,1,1,1,23,5,3,0,0,0,0,0,9,1,4
2019200889257,1,2,2,2,23,5,3,0,0,1,0,0,9,1,4
2019200889257,1,3,2,2,23,5,3,0,0,2,0,0,9,1,9
2019200889280,2,1,1,1,78,11,3,0,0,0,0,0,9,1,5
2019200889322,2,1,1,2,24,5,3,0,0,0,0,0,9,1,2
2019200889337,1,1,2,2,51,8,3,0,0,2,0,0,8,1,9
2019200889348,1,1,3,2,55,8,3,9,5,0,0,2,0,1,1
2019200889980,1,1,1,1,52,8,3,0,0,0,0,0,9,-1,-1
2019200889980,2,2,1,1,54,8,3,0,0,0,0,0,9,1,1
2019200890119,2,1,1,2,54,8,3,0,0,0,0,0,9,1,1
2019200890119,2,2,2,2,27,6,3,0,0,-1,0,0,9,1,1
2019200890152,2,1,1,2,35,6,3,0,0,0,0,0,9,1,4
2019200890152,2,2,2,1,1,1,3,0,0,2,0,0,9,1,4
2019200890152,2,3,2,1,10,2,3,0,0,1,0,0,9,1,4
2019200890315,2,1,1,1,24,5,3,0,0,0,0,0,9,1,9
2019200890362,1,1,3,2,3,1,3,4,3,0,0,0,0,1,1
2019200890380,2,1,1,2,17,4,3,0,0,0,0,0,9,1,8
2019200890392,1,1,3,2,59,9,2,4,3,0,0,2,0,1,2
2019200890443,1,1,1,1,38,7,3,0,0,0,0,0,9,-1,-1
2019200890445,2,1,1,2,27,6,3,0,0,0,0,0,9,1,2
2019200890456,1,1,1,1,50,8,3,0,0,0,0,0,21,1,6
2019200890553,1,1,2,2,34,6,3,0,0,1,0,0,9,1,1
2019200890578,2,1,1,2,56,9,3,0,0,0,0,0,9,1,8
2019200890664,2,1,1,1,34,6,2,0,0,0,0,0,1,-1,-1
2019200890707,1,1,1,2,19,4,3,0,0,0,0,0,9,1,3
2019200890707,1,2,2,2,-1,-1,3,0,0,1,0,0,9,-1,-1
2019200890724,2,1,1,1,26,6,3,0,0,0,0,0,9,1,1
2019200890724,3,2,1,2,25,5,3,0,0,0,0,0,9,1,3
2019200890762,1,1,2,1,19,4,3,0,0,2,0,0,9,-1,-1
2019200890762,1,2,1,1,19,4,3,0,0,0,0,0,9,1,1
2019200890768,2,1,1,2,20,4,3,0,0,0,0,0,9,-1,-1
2019200890794,1,1,2,2,39,7,3,0,0,1,0,0,9,1,2
2019200890794,1,2,1,1,39,7,3,0,0,0,0,0,9,1,2
2019200890799,2,1,2,2,16,4,3,0,0,1,0,0,9,1,4
2019200890833,2,1,1,2,53,8,3,0,0,0,0,0,9,1,2
2019200890833,2,2,2,2,15,3,3,0,0,1,0,0,9,1,2
2019200890833,2,3,2,2,18,4,3,0,0,2,0,0,9,1,1
2019200890869,1,1,3,1,18,4,3,5,4,0,0,2,0,1,2
2019200890959,2,2,1,1,49,8,3,0,0,0,0,0,9,1,1
2019200890993,1,1,2,2,18,4,3,0,0,2,0,0,9,1,10
2019200891127,1,1,3,2,38,7,2,10,9,0,0,2,0,1,4
2019200891127,1,2,3,2,81,11,2,10,9,0,0,0,0,1,1
2019200891198,2,1,1,2,66,10,2,0,0,0,0,0,9,1,8
2019200891240,2,1,1,2,46,8,3,0,0,0,0,0,9,1,1
2019200891240,2,2,2,2,13,3,3,0,0,2,0,0,9,1,1
2019200891293,2,1,1,1,20,4,3,0,0,0,0,0,1,1,3
2019200891312,1,1,2,2,27,6,3,0,0,0,-1,0,11,1,2
2019200891312,2,2,1,2,36,7,3,0,0,0,0,0,9,1,1
2019200891320,2,1,1,1,34,6,2,0,0,0,0,0,1,1,2
2019200891383,2,1,1,1,49,8,3,0,0,0,0,0,9,-1,-1
2019200891389,2,1,1,1,52,8,3,0,0,0,0,0,1,1,4
2019200891553,1,2,2,2,4,1,3,0,0,2,0,0,9,1,1
2019200891553,2,1,1,2,27,6,3,0,0,0,0,0,9,1,1
2019200891655,2,1,1,1,37,7,3,0,0,0,0,0,1,1,1
2019200891702,1,1,1,2,25,5,3,0,0,0,0,0,9,1,2
2019200891702,2,2,1,2,57,9,3,0,0,0,0,0,9,2,10
2019200891722,1,1,1,1,19,4,3,0,0,0,0,0,5,1,1
2019200891758,2,1,1,1,40,7,3,0,0,0,0,0,9,1,1
2019200892208,1,1,3,2,-1,-1,3,1,1,0,0,2,0,1,1
2019200892221,1,1,1,2,39,7,3,0,0,0,0,0,9,1,1
2019200892244,1,1,1,1,20,4,3,0,0,0,0,0,9,1,4
2019200892244,1,2,2,1,19,4,3,0,0,1,0,0,9,1,5
2019200892289,2,1,1,2,40,7,3,0,0,0,0,0,9,1,4
2019200892294,3,1,1,1,-1,-1,3,0,0,0,0,0,9,1,5
2019200892294,3,3,2,1,-1,-1,3,0,0,1,0,0,9,1,5
2019200892294,4,2,1,1,-1,-1,2,0,0,0,0,0,9,1,5
2019200892385,1,1,3,1,3,1,2,5,2,0,0,0,0,-1,-1
2019200892494,1,1,1,1,21,5,3,0,0,0,0,0,9,1,2
2019200892494,2,2,1,1,49,8,3,0,0,0,0,0,9,1,1
2019200892506,1,1,3,1,-1,-1,2,5,1,0,0,2,0,1,2
2019200892522,1,1,1,1,45,7,3,0,0,0,0,0,9,1,1
2019200892522,1,3,2,2,-1,-1,3,0,0,1,0,0,9,1,1
2019200892522,2,2,1,1,23,5,3,0,0,0,0,0,9,1,2
2019200892549,1,1,1,1,27,6,2,0,0,0,0,0,3,1,2
2019200892570,3,1,1,1,19,4,2,0,0,0,0,0,23,1,2
2019200892608,1,1,3,1,7,2,2,1,1,0,0,0,0,-1,-1
2019200892615,2,1,1,1,38,7,3,0,0,0,0,0,1,1,10
2019200892615,3,2,1,1,52,8,3,0,0,0,0,0,1,1,8
2019200892624,1,2,2,1,7,2,3,0,0,1,0,0,9,1,1
2019200892624,1,3,2,2,2,1,3,0,0,2,0,0,9,1,1
2019200892624,1,4,2,2,10,2,3,0,0,2,0,0,9,1,1
2019200892624,1,5,2,2,58,9,3,0,0,2,0,0,9,1,1
2019200892624,1,6,2,2,12,3,3,0,0,2,0,0,9,1,1
2019200892624,2,1,2,2,77,11,2,0,0,2,0,0,8,1,1
2019200892665,1,1,1,1,35,6,3,0,0,0,0,0,9,-1,-1
2019200892665,1,2,2,1,44,7,3,0,0,1,0,0,9,-1,-1
2019200892665,2,3,1,1,43,7,3,0,0,0,0,0,9,1,1
2019200892739,2,1,1,1,50,8,3,0,0,0,0,0,1,1,1
2019200892775,2,1,1,2,33,6,3,0,0,0,0,0,9,1,1
2019200892842,2,1,1,1,46,8,3,0,0,0,0,0,90,1,4
2019200892952,1,3,2,2,29,6,3,0,0,1,0,0,9,1,1
2019200892952,2,1,1,1,33,6,3,0,0,0,0,0,9,1,1
2019200892952,2,2,2,1,33,6,2,0,0,2,0,0,9,1,1
2019200893033,2,1,1,1,26,6,2,0,0,0,0,0,1,1,7
2019200893172,1,1,1,1,18,4,3,0,0,0,0,0,5,1,1
2019200893190,2,2,2,2,19,4,3,0,0,1,0,0,9,-1,-1
2019200893190,2,3,1,2,35,6,3,0,0,0,0,0,9,-1,-1
2019200893463,1,1,1,1,22,5,3,0,0,0,0,0,9,1,1
2019200893463,1,2,2,1,20,4,3,0,0,1,0,0,9,1,3
2019200893463,1,3,2,2,20,4,3,0,0,2,0,0,9,1,1
2019200893463,1,4,2,2,23,5,3,0,0,2,0,0,9,1,2
2019200893463,1,5,2,2,22,5,2,0,0,2,0,0,9,1,4
2019200893489,1,1,2,1,17,4,2,0,0,1,0,0,9,1,2
2019200893564,2,1,1,1,24,5,3,0,0,0,0,0,9,1,1
2019200893564,2,2,2,2,23,5,3,0,0,1,0,0,9,1,1
2019200893654,1,1,3,2,43,7,2,5,1,0,0,2,0,1,4
2019200893667,2,1,1,1,48,8,2,0,0,0,0,0,5,1,10
2019200893972,1,1,1,1,31,6,2,0,0,0,0,0,9,1,1
2019200893972,1,2,2,2,23,5,2,0,0,1,0,0,9,-1,-1
2019200894022,2,1,1,2,27,6,3,0,0,0,0,0,9,-1,-1
2019200894022,2,2,2,2,19,4,3,0,0,2,0,0,9,-1,-1
2019200894118,1,1,1,2,26,6,3,0,0,0,0,0,9,1,2
2019200894171,1,1,1,1,28,6,3,0,0,0,0,0,8,1,3
2019200894255,1,1,2,2,-1,-1,3,0,0,0,-1,0,11,1,3
2019200894266,1,1,1,2,62,9,3,0,0,0,0,0,9,1,5
2019200894267,2,1,1,1,61,9,3,0,0,0,0,0,9,1,1
2019200894267,2,2,2,2,52,8,3,0,0,2,0,0,9,1,1
2019200894267,2,3,2,2,29,6,3,0,0,2,0,0,9,1,1
2019200894712,1,1,3,2,13,3,3,5,9,0,0,0,0,1,3
2019200894832,1,1,1,2,46,8,3,0,0,0,0,0,9,1,1
2019200894857,1,1,3,2,92,11,3,6,9,0,0,0,0,1,1
2019200894931,1,1,1,2,57,9,3,0,0,0,0,0,9,1,1
2019200894956,1,1,1,1,-1,-1,3,0,0,0,0,0,9,1,4
2019200894965,1,1,1,2,41,7,3,0,0,0,0,0,9,-1,-1
2019200894965,1,2,2,2,-1,-1,3,0,0,-1,0,0,9,-1,-1
2019200894967,2,1,1,2,59,9,3,0,0,0,0,0,9,1,2
2019200894973,2,1,1,1,26,6,3,0,0,0,0,0,9,1,3
2019200894987,2,1,1,2,41,7,3,0,0,0,0,0,9,1,7
2019200894998,1,1,1,1,24,5,3,0,0,0,0,0,9,1,1
2019200895007,1,1,1,2,49,8,3,0,0,0,0,0,9,1,2
2019200895039,1,1,1,1,21,5,3,0,0,0,0,0,3,1,2
2019200895166,1,1,1,1,23,5,3,0,0,0,0,0,9,1,1
2019200895166,3,3,1,1,30,6,3,0,0,0,0,0,19,1,6
2019200895166,4,4,1,1,37,7,3,0,0,0,0,0,19,1,4
2019200895185,2,1,1,2,31,6,3,0,0,0,0,0,9,-1,-1
2019200895185,2,2,2,2,63,9,3,0,0,1,0,0,9,-1,-1
2019200895185,2,3,2,2,1,1,3,0,0,2,0,0,9,-1,-1
2019200895266,1,1,3,2,79,11,1,5,1,0,0,0,0,-1,-1
2019200895269,2,1,1,1,51,8,3,0,0,0,0,0,9,1,1
2019200895285,2,1,2,2,31,6,3,0,0,1,0,0,9,1,7
2019200895298,2,1,1,1,48,8,3,0,0,0,0,0,8,-1,-1
2019200895308,2,1,1,1,43,7,3,0,0,0,0,0,9,1,2
2019200895404,2,1,1,2,49,8,3,0,0,0,0,0,9,-1,-1
2019200895413,1,1,1,1,53,8,3,0,0,0,0,0,9,1,1
2019200895413,1,2,2,2,52,8,3,0,0,1,0,0,9,1,1
2019200895432,2,1,2,1,61,9,3,0,0,-1,0,0,9,1,1
2019200895432,2,2,2,2,57,9,3,0,0,-1,0,0,9,1,1
2019200895449,2,1,1,2,28,6,3,0,0,0,0,0,9,1,1
2019200895458,1,1,3,1,12,3,3,5,1,0,0,0,0,1,1
2019200895471,1,1,3,2,15,3,3,5,9,0,0,0,0,-1,-1
2019200895600,1,1,1,1,28,6,3,0,0,0,0,0,9,1,9
2019200895625,2,1,1,1,79,11,2,0,0,0,0,0,9,1,8
2019200895723,3,1,1,1,33,6,3,0,0,0,0,0,9,1,6
2019200895724,2,1,1,2,48,8,3,0,0,0,0,0,9,1,1
2019200895760,1,3,2,1,22,5,2,0,0,1,0,0,9,-1,-1
2019200895760,2,1,1,2,25,5,3,0,0,0,0,0,9,1,2
2019200895760,2,4,2,1,-1,-1,3,0,0,1,0,0,9,1,2
2019200895760,3,5,1,2,36,7,3,0,0,0,0,0,9,1,1
2019200895765,2,1,1,2,37,7,3,0,0,0,0,0,9,1,2
2019200895871,2,1,1,2,58,9,3,0,0,0,0,0,9,1,3
2019200895884,1,1,3,1,6,2,3,1,1,0,0,0,0,-1,-1
2019200895928,2,1,1,2,38,7,3,0,0,0,0,0,9,1,1
2019200896066,1,1,1,2,51,8,3,0,0,0,0,0,9,3,7
2019200896067,2,1,1,2,39,7,3,0,0,0,0,0,9,1,1
2019200896067,2,2,2,2,-1,-1,3,0,0,1,0,0,9,-1,-1
2019200896117,2,1,2,2,49,8,3,0,0,1,0,0,8,1,2
2019200896131,2,1,1,1,33,6,3,0,0,0,0,0,3,-1,-1
2019200896161,1,1,3,2,82,11,2,5,1,0,0,0,0,1,5
2019200896173,1,1,3,2,14,3,3,1,1,0,0,0,0,1,10
2019200896190,1,1,3,1,30,6,2,1,1,0,0,2,0,1,6
2019200896191,1,1,3,2,55,8,2,1,1,0,0,2,0,1,2
2019200896260,1,1,1,2,69,10,3,0,0,0,0,0,9,1,9
2019200896260,2,2,1,1,52,8,3,0,0,0,0,0,9,1,3
2019200896300,2,1,1,1,22,5,3,0,0,0,0,0,9,-1,-1
2019200896357,1,1,3,1,55,8,3,5,2,0,0,2,0,1,1
2019200896376,1,1,3,1,41,7,3,6,9,0,0,2,0,-1,-1
2019200896441,1,1,1,1,61,9,3,0,0,0,0,0,9,1,3
2019200896441,1,2,2,2,55,8,3,0,0,1,0,0,9,1,3
2019200896441,1,3,2,2,31,6,3,0,0,2,0,0,9,1,3
2019200896478,1,1,3,2,11,3,3,1,9,0,0,0,0,1,3
2019200896512,2,1,1,1,41,7,3,0,0,0,0,0,9,-1,2
2019200896529,1,1,3,2,69,10,2,5,3,0,0,2,0,1,8
2019200896550,2,1,1,2,50,8,3,0,0,0,0,0,9,-1,-1
2019200896550,2,2,2,1,19,4,3,0,0,1,0,0,9,-1,-1
2019200896580,2,1,2,2,34,6,3,0,0,0,0,0,10,1,6
2019200896598,1,1,2,2,-1,-1,3,0,0,2,0,0,8,-1,-1
2019200896608,1,1,3,1,85,11,2,1,1,0,0,0,0,1,1
2019200896649,2,1,2,2,29,6,3,0,0,2,0,0,8,1,1
2019200896673,1,1,1,1,-1,-1,3,0,0,0,0,0,9,1,2
2019200896721,1,1,1,1,21,5,2,0,0,0,0,0,9,1,6
2019200896744,1,1,3,2,2,1,2,5,4,0,0,0,0,-1,-1
2019200897194,1,1,1,1,34,6,3,0,0,0,0,0,9,1,2
2019200897194,2,2,1,1,85,11,2,0,0,0,0,0,9,1,7
2019200897194,2,3,2,2,84,11,2,0,0,1,0,0,9,1,7
2019200897206,4,1,1,1,46,8,3,0,0,0,0,0,19,1,4
2019200897225,1,1,3,2,15,3,3,5,1,0,0,0,0,-1,-1
2019200897273,2,1,2,2,62,9,3,0,0,0,4,0,11,1,1
2019200897273,2,2,2,2,35,6,3,0,0,0,4,0,11,1,1
2019200897273,2,3,2,1,53,8,3,0,0,0,4,0,11,1,1
2019200897317,1,1,3,1,55,8,3,6,9,0,0,2,0,1,10
2019200897378,2,1,1,2,21,5,3,0,0,0,0,0,9,2,7
2019200897378,2,2,2,1,-1,-1,3,0,0,1,0,0,9,1,1
2019200897431,2,1,1,2,22,5,3,0,0,0,0,0,9,1,1
2019200897431,2,2,2,2,-1,-1,3,0,0,1,0,0,9,-1,-1
2019200897571,2,1,1,1,-1,-1,3,0,0,0,0,0,9,1,7
2019200897637,1,1,1,1,24,5,3,0,0,0,0,0,9,1,2
2019200897640,1,1,3,1,11,3,2,1,3,0,0,0,0,1,2
2019200897664,1,1,3,2,10,2,3,5,3,0,0,0,0,-1,-1
2019200897714,2,1,1,1,13,3,3,0,0,0,0,0,1,1,1
2019200897716,1,1,3,1,64,9,3,1,3,0,0,0,0,-1,-1
2019200897794,2,1,1,1,40,7,3,0,0,0,0,0,9,1,1
2019200897815,2,1,1,1,52,8,2,0,0,0,0,0,5,1,2
2019200897824,1,1,1,1,32,6,3,0,0,0,0,0,9,1,1
2019200897824,1,2,2,2,8,2,3,0,0,-1,0,0,9,1,1
2019200897824,1,3,2,2,11,3,3,0,0,-1,0,0,9,1,1
2019200897830,2,1,1,2,26,6,3,0,0,0,0,0,9,1,5
2019200897832,2,1,1,1,22,5,3,0,0,0,0,0,9,-1,-1
2019200897832,2,2,2,2,22,5,3,0,0,1,0,0,9,1,6
2019200897858,2,1,1,2,23,5,3,0,0,0,0,0,9,1,1
2019200897884,2,1,1,2,42,7,3,0,0,0,0,0,9,1,1
2019200898098,2,1,1,1,21,5,3,0,0,0,0,0,9,1,6
2019200898106,1,1,1,1,20,4,3,0,0,0,0,0,9,1,9
2019200898110,2,1,1,1,26,6,3,0,0,0,0,0,9,1,1
2019200898116,2,2,1,1,71,10,3,0,0,0,0,0,9,1,2
2019200898116,2,3,2,2,74,10,3,0,0,-1,0,0,9,-1,-1
2019200898137,1,1,3,1,22,5,3,1,3,0,0,2,0,1,2
2019200898156,2,1,1,2,37,7,3,0,0,0,0,0,9,-1,-1
2019200898156,3,2,1,1,44,7,3,0,0,0,0,0,9,-1,-1
2019200898178,2,1,2,2,46,8,3,0,0,2,0,0,9,1,5
2019200898178,2,2,2,1,36,7,3,0,0,2,0,0,9,1,10
2019200898185,2,1,1,1,58,9,3,0,0,0,0,0,3,1,4
2019200898198,1,1,3,1,14,3,3,5,1,0,0,0,0,1,1
2019200898202,2,1,1,1,20,4,3,0,0,0,0,0,9,1,2
2019200898202,2,2,2,1,20,4,3,0,0,1,0,0,9,-1,-1
2019200898206,1,1,1,1,41,7,3,0,0,0,0,0,9,1,1
2019200898222,1,1,2,2,19,4,3,0,0,1,0,0,9,1,1
2019200898223,1,1,1,1,33,6,3,0,0,0,0,0,1,1,5
2019200898243,1,1,2,1,14,3,3,0,0,1,0,0,9,1,3
2019200898256,2,1,1,1,35,6,3,0,0,0,0,0,9,1,1
2019200898258,1,1,3,2,17,4,3,5,1,0,0,0,0,1,1
2019200898258,1,2,3,1,11,3,3,5,1,0,0,0,0,1,1
2019200898289,2,1,1,1,37,7,3,0,0,0,0,0,1,-1,-1
2019200898294,1,1,1,2,24,5,3,0,0,0,0,0,9,1,8
2019200898294,1,3,2,2,26,6,3,0,0,1,0,0,9,1,3
2019200898294,2,2,1,2,30,6,2,0,0,0,0,0,9,1,2
2019200898295,1,1,1,1,52,8,3,0,0,0,0,0,9,1,3
2019200898307,1,1,3,1,19,4,2,5,1,0,0,0,0,1,1
2019200898462,1,1,3,1,29,6,3,9,5,0,0,2,0,1,2
2019200898550,2,1,1,2,37,7,3,0,0,0,0,0,9,1,7
2019200898652,1,1,1,1,26,6,3,0,0,0,0,0,9,1,3
2019200898652,1,2,2,2,23,5,3,0,0,1,0,0,9,1,3
2019200898662,1,1,3,2,8,2,2,5,2,0,0,0,0,-1,-1
2019200898675,1,1,3,1,82,11,3,3,1,0,0,0,0,1,1
2019200898707,1,1,3,2,13,3,3,5,3,0,0,0,0,1,1
2019200898858,2,1,1,1,46,8,3,0,0,0,0,0,22,1,1
2019200898888,1,1,3,1,90,11,3,4,4,0,0,0,0,1,2
2019200898961,2,1,1,1,28,6,2,0,0,0,0,0,5,-1,-1
2019200898985,1,1,3,2,14,3,3,5,3,0,0,0,0,1,2
2019200898991,2,1,1,1,66,10,3,0,0,0,0,0,9,1,1
2019200898997,2,1,1,1,41,7,2,0,0,0,0,0,1,1,2
2019200899014,1,1,1,1,43,7,3,0,0,0,0,0,1,3,7
2019200899061,2,1,1,2,51,8,3,0,0,0,0,0,9,1,1
2019200899445,2,2,2,2,17,4,3,0,0,1,0,0,9,1,2
2019200899445,2,3,1,2,50,8,3,0,0,0,0,0,9,1,2
2019200899483,1,1,3,1,20,4,3,9,5,0,0,2,0,1,2
2019200899500,1,1,3,2,15,3,2,5,1,0,0,0,0,1,5
2019200899583,2,1,1,2,32,6,3,0,0,0,0,0,9,-1,-1
2019200899584,1,3,2,1,4,1,3,0,0,2,0,0,9,1,4
2019200899584,2,1,1,1,42,7,3,0,0,0,0,0,9,1,4
2019200899584,2,2,2,2,35,6,3,0,0,1,0,0,9,1,4
2019200899590,1,2,2,2,-1,-1,3,0,0,2,0,0,8,1,9
2019200899590,1,3,1,1,50,8,3,0,0,0,0,0,8,1,2
2019200899673,2,1,1,1,29,6,3,0,0,0,0,0,3,1,5
2019200899698,1,1,1,2,54,8,3,0,0,0,0,0,9,1,3
2019200899698,2,2,1,1,32,6,3,0,0,0,0,0,9,1,2
2019200899705,2,1,1,1,50,8,3,0,0,0,0,0,1,1,5
2019200899707,1,1,1,1,31,6,3,0,0,0,0,0,19,2,3
2019200899707,1,2,2,1,28,6,3,0,0,0,0,0,19,2,3
2019200899714,2,1,1,1,48,8,3,0,0,0,0,0,1,1,4
2019200899744,2,1,1,1,51,8,3,0,0,0,0,0,9,1,6
2019200899748,2,1,1,1,34,6,2,0,0,0,0,0,9,1,10
2019200899748,3,2,3,1,25,5,2,9,5,0,0,2,0,1,4
2019200899753,2,1,1,2,20,4,3,0,0,0,0,0,9,1,6
2019200899760,2,1,1,2,-1,-1,3,0,0,0,0,0,1,1,8
2019200899815,2,1,1,1,-1,-1,3,0,0,0,0,0,9,1,1
2019200899931,1,1,1,1,18,4,3,0,0,0,0,0,2,1,2
2019200899931,2,2,1,2,21,5,3,0,0,0,0,0,9,1,2
2019200899959,1,1,1,1,20,4,3,0,0,0,0,0,9,1,2
2019200899983,2,1,1,2,57,9,3,0,0,0,0,0,9,1,6
2019200899983,2,2,2,1,58,9,3,0,0,1,0,0,9,1,1
2019200900010,1,1,1,2,72,10,3,0,0,0,0,0,9,1,3
2019200900020,1,1,1,1,33,6,3,0,0,0,0,0,9,1,9
2019200900020,2,2,1,2,28,6,3,0,0,0,0,0,9,1,3
2019200900022,1,1,3,1,11,3,3,1,1,0,0,0,0,1,3
2019200900045,2,1,1,1,35,6,3,0,0,0,0,0,9,1,7
2019200900077,2,1,1,1,41,7,3,0,0,0,0,0,9,1,1
2019200900091,2,1,1,1,-1,-1,2,0,0,0,0,0,9,-1,-1
2019200900147,1,1,2,1,47,8,2,0,0,-1,0,0,9,-1,-1
2019200900147,1,2,2,1,54,8,2,0,0,-1,0,0,9,1,5
2019200900185,2,1,2,1,81,11,3,0,0,1,0,0,8,1,5
2019200900220,1,1,1,1,54,8,3,0,0,0,0,0,9,1,2
2019200900243,2,1,1,1,20,4,3,0,0,0,0,0,9,1,1
2019200900255,2,1,1,1,67,10,3,0,0,0,0,0,9,1,4
2019200900410,1,1,1,1,33,6,3,0,0,0,0,0,9,1,2
2019200900410,2,2,1,2,42,7,3,0,0,0,0,0,9,1,2
2019200900419,2,1,1,1,27,6,3,0,0,0,0,0,9,1,1
2019200900419,2,2,2,2,25,5,3,0,0,-1,0,0,9,1,1
2019200900449,1,1,2,2,3,1,3,0,0,2,0,0,9,-1,-1
2019200900498,2,1,1,2,24,5,3,0,0,0,0,0,9,1,2
2019200900586,1,1,3,1,46,8,2,2,1,0,0,0,0,1,1
2019200900820,1,1,1,1,36,7,3,0,0,0,0,0,9,1,1
2019200900820,1,2,2,2,28,6,3,0,0,1,0,0,9,1,1
2019200900828,1,1,1,1,23,5,2,0,0,0,0,0,9,1,6
2019200900828,2,2,1,1,22,5,3,0,0,0,0,0,9,1,3
2019200900828,2,4,2,1,19,4,3,0,0,2,0,0,9,1,1
2019200900828,2,5,2,1,18,4,3,0,0,2,0,0,9,1,1
2019200900828,3,3,1,2,21,5,3,0,0,0,0,0,9,1,2
2019200900988,1,1,1,1,34,6,3,0,0,0,0,0,9,-1,-1
2019200900988,1,3,2,2,28,6,1,0,0,2,0,0,9,-1,-1
2019200900988,2,2,1,1,28,6,3,0,0,0,0,0,9,1,1
2019200900988,2,4,2,1,17,4,3,0,0,1,0,0,9,1,1
2019200900988,2,5,2,2,19,4,3,0,0,2,0,0,9,1,1
2019200900990,1,1,3,1,14,3,2,5,1,0,0,0,0,1,6
2019200901036,2,1,1,1,40,7,2,0,0,0,0,0,1,1,7
2019200901046,1,1,2,1,20,4,3,0,0,2,0,0,9,1,6
2019200901046,2,2,2,1,33,6,3,0,0,1,0,0,9,1,7
2019200901200,2,1,1,2,21,5,3,0,0,0,0,0,9,-1,-1
2019200901200,2,2,2,2,23,5,3,0,0,2,0,0,9,1,1
2019200901200,2,3,2,1,22,5,3,0,0,1,0,0,9,1,1
2019200901284,1,1,3,1,19,4,2,10,3,0,0,2,0,1,1
2019200901386,1,1,1,1,49,8,3,0,0,0,0,0,9,1,1
2019200901486,1,1,1,2,20,4,3,0,0,0,0,0,9,1,4
2019200901486,2,2,1,1,29,6,3,0,0,0,0,0,19,3,7
2019200901901,1,1,1,1,29,6,2,0,0,0,0,0,9,1,1
2019200901997,1,1,2,1,27,6,3,0,0,1,0,0,9,1,1
2019200902027,1,1,1,1,27,6,3,0,0,0,0,0,9,1,2
2019200902043,1,1,1,1,19,4,3,0,0,0,0,0,9,1,3
2019200902043,1,2,2,1,16,4,2,0,0,1,0,0,9,1,3
2019200902084,1,1,1,2,49,8,3,0,0,0,0,0,9,1,5
2019200902084,2,2,1,2,38,7,3,0,0,0,0,0,9,1,5
2019200902123,2,1,1,2,27,6,3,0,0,0,0,0,9,1,2
2019200902123,2,2,2,2,27,6,3,0,0,1,0,0,9,1,2
2019200902138,1,1,1,1,23,5,3,0,0,0,0,0,9,1,1
2019200902171,2,1,1,1,28,6,3,0,0,0,0,0,9,1,3
2019200902180,1,1,1,2,33,6,3,0,0,0,0,0,9,1,1
2019200902180,2,2,1,2,54,8,3,0,0,0,0,0,9,1,3
2019200902185,2,1,1,1,48,8,3,0,0,0,0,0,9,1,8
2019200902301,1,1,1,1,55,8,3,0,0,0,0,0,9,1,3
2019200902301,2,2,1,1,40,7,3,0,0,0,0,0,9,1,3
2019200902301,2,3,2,2,9,2,3,0,0,2,0,0,9,1,3
2019200902301,2,4,2,2,7,2,3,0,0,2,0,0,9,1,3
2019200902316,1,1,1,2,53,8,3,0,0,0,0,0,9,1,3
2019200902333,2,1,1,1,31,6,3,0,0,0,0,0,9,1,9
2019200902336,1,1,3,2,57,9,2,1,3,0,0,2,0,1,5
2019200902340,2,1,1,2,66,10,3,0,0,0,0,0,9,1,9
2019200902357,1,1,3,1,30,6,3,9,5,0,0,2,0,1,2
2019200902375,2,1,1,1,32,6,3,0,0,0,0,0,1,1,2
2019200902376,1,1,1,1,35,6,3,0,0,0,0,0,9,-1,-1
2019200902376,2,2,1,2,63,9,3,0,0,0,0,0,9,1,5
2019200902379,2,1,1,2,30,6,3,0,0,0,0,0,9,2,8
2019200902404,1,1,3,2,23,5,2,9,5,0,0,2,0,1,2
2019200902404,1,2,3,2,18,4,2,9,5,0,0,2,0,1,2
2019200902405,2,1,2,1,22,5,3,0,0,1,0,0,9,1,2
2019200902440,1,1,3,1,18,4,2,4,1,0,0,2,0,-1,-1
2019200902450,1,1,3,1,80,11,2,5,1,0,0,0,0,-1,-1
2019200902457,3,1,1,2,31,6,3,0,0,0,0,0,9,1,2
2019200902482,1,1,3,1,63,9,3,5,1,0,0,2,0,1,2
2019200902489,2,1,1,2,-1,-1,3,0,0,0,0,0,9,-1,-1
2019200902547,1,1,3,1,33,6,3,5,1,0,0,2,0,-1,-1
2019200902568,2,1,1,1,41,7,3,0,0,0,0,0,9,1,2
